startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
10422.83307,5,422.2,166.21,16.2,5.143333333,103.3925806,31.42441313,3.3195305,2.694939699,2169.0,1358.816667,16.6,4.663333333,5,0,4,5,0,0,0,0,5,0,5,0,4,5,5,0,0,0,0,0
513.6153099999999,17,58.0,0.0,5.0,0.0,5.506014471,0.00130228,6551.113559,6068.896862,1024.0,0.0,5.0,0.0,17,0,17,17,0,0,0,0,17,0,17,0,17,17,17,0,0,0,0,0
657.2693320000001,2,5975.0,2903.5,15.0,3.0,5.586194,0.663222,4.231808999999999,0.0,754.0,77.5,10.5,1.25,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
9636.531927,7,82005.85714,47930.07959,87.85714286,44.12482993,60.01689757,15.09296842,1.066208167,2.378584411,4584.0,1850.7190480000002,36.85714286,14.02721088,7,0,7,7,0,0,0,1,7,0,7,0,7,7,7,0,0,1,0,0
6510.43719,1,3245.0,0.0,7.0,0.0,1.429651,0.0,0.0,0.0,320.0,0.0,6.0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
2374.456183,4,5720.75,1570.6875,16.0,2.416666667,64.57468875,30.07247573,41.134397,57.95399616,607.0,211.20833330000002,15.0,2.833333333,4,0,4,4,0,0,0,2,4,0,4,0,4,3,4,0,0,1,0,0
7489.673723999999,1,457.0,0.0,17.0,0.0,120.738223,0.0,0.0,0.0,633.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
2949.479449,6,0.0,0.0,2.0,0.95,6.761209667,1.4999774030000002,1.8124,2.303831209,0.0,0.0,3.666666667,0.705555556,4,0,0,4,0,0,0,0,6,0,4,0,0,4,4,0,0,0,0,0
4376.385939,2,442.0,221.0,9.5,3.25,60.3242895,29.78999175,6.283421,0.0,487.5,243.75,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
1657.3845119999999,5,359.0,296.21666669999996,9.0,5.166666667,58.8284986,41.97552394,2452.115291,1546.108742,184.4,156.88,10.2,5.023333333,5,0,2,5,0,0,0,0,5,0,5,0,2,5,5,0,0,0,0,0
4389.499707999999,6,2326.833333,1011.569444,18.0,7.038888889,84.831581,38.73417049,1399.54233,2132.350976,6265.333333,2985.580556,18.0,6.65,6,0,4,6,0,0,0,0,6,0,6,0,4,6,6,0,0,0,0,0
3686.165613,14,3995.714286,2670.536845,11.14285714,2.89571163,11.86337286,5.519818404,746.6619182000001,1754.0348850000003,738.5,329.6834538,10.35714286,1.882493697,13,0,13,13,0,0,0,1,13,0,13,0,13,12,13,0,0,0,0,0
6104.540026,9,0.0,0.0,2.555555556,0.627689594,6.945007778,2.071909713,628.5680997999999,1597.33898,0.0,0.0,3.5555555560000003,0.627689594,7,0,0,7,0,0,0,2,9,0,7,0,0,7,9,0,0,0,0,0
2431.839966,6,3952.0,1257.488889,12.0,2.680555556,20.27786767,10.67790266,2.113737,3.957339409,596.1666667000001,201.22222219999998,11.16666667,1.602777778,6,0,6,5,0,0,0,5,6,0,6,0,6,1,6,0,0,0,0,0
383.469142,6,10299.16667,7360.983333,13.0,5.963888889,3.700019667,2.186853222,17288.14499,21171.18371,507.66666669999995,226.4111111,8.833333332999999,2.919444444,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,0,0,0,0
8556.783014,1,20082.0,0.0,33.0,0.0,121.64141299999999,0.0,0.0,0.0,480.0,0.0,23.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
9483.021212,6,2232.5,39.58333333,24.66666667,0.7444444440000001,60.493247,1.542996808,0.0018928,0.002399902,8412.166667,331.21666669999996,22.83333333,0.444444444,6,0,6,5,0,0,0,1,6,0,6,0,6,5,6,0,0,0,0,0
11926.52108,3,24571.33333,15400.22222,36.66666667,18.77777778,47.40770767,26.91939128,3.8238785,3.8230985,921.6666667000002,336.1111111,21.0,8.666666667000001,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
11076.02352,1,7965.0,0.0,20.0,0.0,66.49562,0.0,0.0,0.0,692.0,0.0,18.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
2554.153842,4,362.75,272.0625,3.5,1.75,12.523684,5.615999375,2.149871,0.455725383,68.5,51.375,4.5,1.4166666669999999,3,0,1,3,0,0,0,0,3,0,3,0,1,3,3,0,0,0,0,0
11514.71855,10,1106.0,0.0,5.0,0.0,0.7427879,0.586516864,19061.93985,13298.69244,296.0,0.0,5.1,0.144563492,10,0,10,10,0,0,0,0,10,0,10,0,10,10,10,0,0,0,0,0
12282.55495,1,218.0,0.0,16.0,0.0,121.40211299999999,0.0,0.0,0.0,307.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
11123.91833,1,10418.0,0.0,28.0,0.0,126.61053700000001,0.0,0.0,0.0,719.0,0.0,24.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
4146.625782,2,5911.5,92.75,29.0,0.0,150.682577,2.535218,8922.184418,0.0,1897.5,8.25,28.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,1,2,0,0,1,0,0
5701.262143999999,1,527.0,0.0,16.0,0.0,120.647922,0.0,0.0,0.0,312.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
9832.684515,6,58.0,0.0,4.833333333,0.18611111100000002,5.541929167,0.034437483,15619.20924,16549.759980000003,1024.0,0.0,5.166666667,0.161111111,6,0,6,6,0,0,0,1,6,0,6,0,6,5,6,0,0,0,0,0
2734.048993,10,3566.6,713.6297619,10.9,1.460634921,16.9356833,5.6295582710000005,936.5745764000001,2648.649074,1312.5,543.4653571,11.1,1.167777778,10,0,10,10,0,0,0,0,10,0,10,0,10,10,10,0,0,0,0,0
235.950793,11,1005.4545449999999,108.5687787,4.545454545,0.490817264,0.807918182,0.666665512,19883.23125,17081.60689,269.0909091,29.056382,4.727272727,0.453184442,10,0,10,10,0,0,0,0,10,0,10,0,10,10,10,0,0,0,0,0
1397.889698,2,3255.5,1539.75,11.5,2.25,9.493064500000001,0.51403075,2.110748,0.0,728.5,211.25,9.5,1.25,2,0,2,2,0,0,0,1,2,0,2,0,2,1,2,0,0,0,0,0
5548.829943,12,24623.16667,13749.71986,43.66666667,20.54164863,61.1186785,27.82442583,2.912926455,9.205028791,900.1666667000002,192.37390269999997,29.58333333,12.1367785,12,0,12,12,0,0,0,0,12,0,12,0,12,12,12,0,0,0,0,0
6744.848011,6,305.5,107.75555559999998,17.16666667,5.058333333,127.1716687,41.54886221,1400.820268,1017.1685630000001,518.5,185.2416667,17.83333333,4.833333333,6,0,5,6,0,0,0,0,6,0,6,0,5,6,6,0,0,0,0,0
9888.390705,2,47386.5,8316.25,55.0,5.5,120.4768615,0.00024625,0.001469,0.0,365.0,0.0,26.5,0.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
13751.159630000002,2,802.0,401.0,13.0,5.0,68.3131495,27.55502275,0.000691,0.0,3038.5,1519.25,13.5,4.75,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
8809.747772,3,26464.66667,11980.27778,38.33333333,15.05555556,110.1162817,35.07006261,1053.215905,1053.215375,558.3333332999999,311.27777779999997,22.66666667,7.277777778,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
5603.385113,2,4399.0,0.0,11.5,0.25,5.356885500000001,0.85918725,51.83791,0.0,335.5,7.75,9.5,0.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
6738.5599950000005,1,577.0,0.0,16.0,0.0,120.59216,0.0,0.0,0.0,378.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
4206.906424,11,32346.0,31393.193,39.0,34.00512266,56.57789464,38.13341184,731.9428205,2162.206701,805.1818182,861.8235275000001,21.81818182,16.34311623,10,0,5,10,0,0,0,1,10,0,10,0,5,9,10,0,0,1,0,0
1425.990937,5,5151.2,2466.093333,24.6,7.313333332999999,133.0712364,47.590432899999996,36.61896575,60.35208374,3802.6,1681.7466670000001,23.8,7.06,5,0,4,5,0,0,0,0,5,0,5,0,4,5,5,0,0,0,0,0
5599.667493999999,16,57333.5,33725.7717,69.8125,33.26675607,117.9125771,17.6974328,1.0768282,1.92164294,1170.0625,895.0812697,36.5,12.68723412,16,0,15,16,0,0,0,0,16,0,16,0,15,16,16,0,0,0,0,0
241.95616,6,4849.5,182.2583333,12.66666667,1.077777778,7.673984167,0.861555508,0.053082000000000004,0.099841825,480.83333330000005,96.06111111,10.33333333,0.24444444399999998,6,0,6,6,0,0,0,3,6,0,6,0,6,3,6,0,0,0,0,0
11464.325159999999,1,49040.0,0.0,57.0,0.0,194.31231699999998,0.0,0.0,0.0,940.0,0.0,30.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
5675.272395,3,44889.66667,22519.611109999998,66.33333333,29.22222222,105.6665497,65.73196211,0.5769935,0.0948165,1516.666667,574.1111111,40.0,16.16666667,3,0,3,3,0,0,0,1,3,0,3,0,3,3,3,0,0,1,0,0
440.45159800000005,61,5266.655738,6609.080984,5.131147541,6.439782463999999,24.46661485,29.39441838,1705.4360800000002,4561.84275,107.0491803,134.88334880000002,3.540983607,2.682308093,13,0,13,0,0,0,0,13,61,0,13,0,13,3,13,0,0,0,0,0
3622.908775,1,6773.0,0.0,19.0,0.0,76.85520799999999,0.0,0.0,0.0,699.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
1690.601664,7,383.2857143,127.47108840000001,10.57142857,4.677891156,70.990209,45.69012981,1681.30422,2056.877779,322.7142857,79.07891156,11.57142857,4.4636054419999995,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,0,0,0,0
2557.8131129999997,3,772.6666667000001,324.44444439999995,12.66666667,4.1111111110000005,76.23325533,29.12292922,1526.543974,1526.132049,495.0,202.33333330000002,13.66666667,3.777777778,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
7727.498248000001,6,4607.166667,1157.6722220000001,22.33333333,0.875,121.34828999999999,0.269840358,1161.71302,1385.742207,4994.833333,152.34722219999998,21.0,0.352777778,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,0,0,0,0
4736.860068,12,1106.0,0.0,5.0,0.0,0.24445375,0.162675249,15393.63382,18881.61896,261.0,0.0,5.0,0.0,12,0,12,12,0,0,0,0,12,0,12,0,12,12,12,0,0,0,0,0
10740.45447,1,928.0,0.0,17.0,0.0,122.16408100000001,0.0,0.0,0.0,356.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
13172.09303,1,4383.0,0.0,15.0,0.0,19.332481,0.0,0.0,0.0,3471.0,0.0,14.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
506.515201,22,59.31818182,3.1075871630000003,5.045454545,0.107158178,5.5822766360000005,0.097221325,5079.935331000001,6165.752725,1024.0,0.0,5.045454545,0.107158178,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
9440.455827,2,4651.0,114.5,12.5,0.25,5.7702800000000005,0.815409,0.026167000000000003,0.0,808.5,109.25,11.0,0.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
2672.536351,9,35606.66667,25188.359790000002,47.66666667,30.85251323,58.91589278,34.94134516,0.669155375,1.576456516,273.8888889,174.0546737,27.33333333,15.99933862,9,0,4,9,0,0,0,0,9,0,9,0,4,9,9,0,0,0,0,0
6428.774935,1,32846.0,0.0,49.0,0.0,133.77504199999998,0.0,0.0,0.0,635.0,0.0,31.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
3355.691343,8,29112.375,22409.05699,45.75,28.49434524,60.85039388,37.64047192,6.228355714,14.52319883,726.625,227.30104169999998,29.0,14.45178571,8,0,8,8,0,0,0,6,8,0,8,0,8,7,8,0,0,5,0,0
6445.670025,1,6322.0,0.0,16.0,0.0,11.608975,0.0,0.0,0.0,674.0,0.0,11.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
10937.079590000001,1,6926.0,0.0,27.0,0.0,199.016403,0.0,0.0,0.0,947.0,0.0,23.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
3921.4303090000003,9,1635.777778,1446.362478,7.1111111110000005,1.029144621,7.239990556,1.451239375,6.25658375,11.17426162,576.0,158.01071430000002,7.8888888889999995,1.120194004,8,0,9,8,0,0,0,3,9,0,9,0,9,6,9,0,0,0,0,0
8349.725962,2,4071.5,129.25,11.5,0.25,1.673199,0.06904550000000001,0.31558200000000003,0.0,597.5,85.25,9.5,0.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
5782.978183,1,3173.0,0.0,14.0,0.0,8.741222,0.0,0.0,0.0,360.0,0.0,11.0,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
11853.93173,1,43245.0,0.0,69.0,0.0,237.10257000000001,0.0,0.0,0.0,2788.0,0.0,48.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
5723.705,2,4075.5,73.75,18.5,2.75,73.35284,27.806354,4347.760208,0.0,544.0,78.5,17.5,2.75,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
4069.824846,4,45893.25,4080.770833,51.75,8.229166667000001,61.8534855,40.16079313,2872.896402,4059.1698920000003,374.25,36.1875,25.25,4.854166667,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
5404.777004,4,386.75,118.14583329999999,13.25,3.3125,91.76928125,26.323543100000006,1431.047494,1099.80459,232.0,70.875,13.75,2.979166667,4,0,3,4,0,0,0,0,4,0,4,0,3,4,4,0,0,0,0,0
13894.217569999999,1,8761.0,0.0,25.0,0.0,87.075587,0.0,0.0,0.0,666.0,0.0,21.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
13099.00363,1,1689.0,0.0,21.0,0.0,129.83638100000002,0.0,0.0,0.0,820.0,0.0,20.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
6153.938914,1,43540.0,0.0,55.0,0.0,130.181433,0.0,0.0,0.0,728.0,0.0,33.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
418.288227,1,509.0,0.0,1.0,0.0,0.020638999999999998,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12186.38135,1,5722.0,0.0,25.0,0.0,209.719406,0.0,0.0,0.0,1643.0,0.0,23.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
9674.225905,3,608.3333332999999,255.5555556,12.0,3.666666667,82.89839533,31.88163922,0.0046105,0.0035015000000000003,203.66666669999998,84.77777778,12.66666667,3.611111111,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
2069.375519,15,393.0,382.9247689,4.866666667,3.2718897769999997,24.90886947,20.76794658,703.0024237000001,2055.579385,176.0,171.4821327,5.666666667,3.32045621,10,0,4,10,0,0,0,3,12,0,10,0,4,9,12,0,0,0,0,0
10234.672270000001,2,185.5,92.75,9.5,3.25,63.8125625,28.75121975,1.478214,0.0,243.5,121.75,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
12745.9278,2,15323.0,7406.5,28.5,6.25,119.97601350000001,0.32567625,0.178597,0.0,346.0,16.5,20.0,1.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
2749.132216,15,4463.0,2570.8316640000003,12.53333333,3.001388056,14.880704399999999,8.768673875,748.7784752,1748.944578,864.6,241.1294792,10.86666667,1.919491619,15,0,15,15,0,0,0,0,15,0,15,0,15,15,15,0,0,0,0,0
407.342284,4,267.0,178.0,9.5,4.333333333,63.626301500000004,37.95229854,232.03263900000002,328.1405393,167.0,111.33333329999999,10.5,4.333333333,4,0,2,4,0,0,0,0,4,0,4,0,2,4,4,0,0,0,0,0
3575.7156,3,1746.0,1134.666667,9.0,4.5,31.50887367,16.78412378,4.5278745,4.2068085,452.33333330000005,248.2222222,9.0,3.666666667,2,0,2,2,0,0,0,1,3,0,2,0,2,2,2,0,0,1,0,0
13213.54048,1,3236.0,0.0,24.0,0.0,133.266558,0.0,0.0,0.0,1055.0,0.0,24.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
6738.560095999999,2,1558.0,17.0,11.5,3.25,60.6275355,29.98160975,6258.446953,0.0,1491.0,62.5,12.0,3.0,2,0,2,1,0,0,0,1,2,0,2,0,2,1,2,0,0,0,0,0
2726.3817879999997,44,48656.09091,49406.46499,72.52272727,63.81612831,65.03070259,50.74193703,120.95713329999998,349.1162738,972.4318182,568.6477536,41.95454545,32.1625709,44,0,44,44,0,0,0,41,44,0,44,0,44,35,44,0,0,32,0,0
9870.892943,1,239.0,0.0,16.0,0.0,120.929018,0.0,0.0,0.0,313.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
11513.85425,3,384.3333333,175.72222219999998,11.66666667,3.611111111,82.45922567,31.86165661,120.17968700000002,120.17906,274.6666667,114.44444440000001,12.66666667,3.611111111,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
3841.030644,4,103307.25,71583.6875,128.0,82.625,9.018191499999999,3.1921360830000003,0.11027200000000001,0.15527782699999998,824.25,176.10416669999998,58.0,32.75,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
1918.309558,1,0.0,0.0,3.0,0.0,9.411480000000001,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1309.1819480000001,1,515.0,0.0,17.0,0.0,120.020521,0.0,0.0,0.0,308.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
3520.544857,9,190.33333330000002,135.87367719999997,10.33333333,5.23015873,72.44362778,43.86406614,1278.272164,1049.011053,306.8888889,221.81728399999997,11.33333333,5.063492063,9,0,5,9,0,0,0,0,9,0,9,0,5,9,9,0,0,0,0,0
3053.292181,18,3275.5,665.9294269,15.83333333,7.116271202,52.8666115,47.75115197,504.2962178,1009.4884099999999,1834.9444440000002,1436.405052,15.16666667,6.67097314,18,0,17,17,0,0,0,1,18,0,18,0,17,17,18,0,0,0,0,0
11358.374609999999,4,16175.0,12131.25,21.75,14.0625,38.19211825,23.27069244,3.909469333,5.523747965,1699.0,1274.25,12.25,6.1875,4,0,1,4,0,0,0,0,4,0,4,0,1,4,4,0,0,0,0,0
6285.2678909999995,3,3311.333333,145.5555556,13.33333333,0.7222222220000001,10.11345733,2.6062813890000003,0.1360885,0.1327795,836.3333332999999,322.22222220000003,11.0,0.666666667,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
1317.23181,1,5753.0,0.0,27.0,0.0,128.807452,0.0,0.0,0.0,1424.0,0.0,24.0,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
9770.306405,2,18817.0,6037.5,33.0,6.5,85.9794005,8.21267225,27.711091999999997,0.0,1439.0,330.5,22.5,2.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
10895.560109999999,1,536.0,0.0,17.0,0.0,122.01468500000001,0.0,0.0,0.0,448.0,0.0,18.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
8770.04067,28,113281.5,146061.7455,101.8571429,116.2423748,12.69481896,5.669269602000001,126.792318,619.5573716,1862.464286,1093.655976,34.64285714,30.04996974,28,0,28,27,0,0,0,5,28,0,28,0,28,27,28,0,0,5,0,1
11293.66012,7,2400.571429,1730.253061,14.71428571,2.926530612,88.26260343,34.56248048,279.207038,573.3532337,408.2857143,154.9312925,14.42857143,2.984013605,7,0,6,7,0,0,0,0,7,0,7,0,6,7,7,0,0,0,0,0
1697.382282,24,656.4583332999999,79.23047299,4.75,0.652322878,0.893426625,1.8061408719999998,536.1495757,741.0532149000001,35.45833333,4.279602191,4.833333333,0.44457648899999996,23,0,23,23,0,0,0,1,23,0,23,0,23,22,23,0,0,0,0,0
2723.8385989999997,30,47118.866669999996,42906.12723,57.9,47.93635961,59.81125903,46.56005893,369.8463677,1380.865844,699.7666667000001,571.2972354,30.83333333,22.37028799,30,0,17,28,0,0,0,5,30,0,30,0,17,25,30,0,0,4,0,0
3841.0203060000003,12,164190.75,146875.5741,172.75,145.37195769999997,30.24166817,21.46806691,0.044236635999999996,0.098589999,770.6666667000001,205.7424453,66.16666667,49.18993807,12,0,12,12,0,0,0,1,12,0,12,0,12,12,12,0,0,1,0,0
1404.732047,3,0.0,0.0,0.666666667,0.27777777800000003,1.0631059999999999,0.882782167,5.100906,4.8423739999999995,0.0,0.0,1.333333333,0.27777777800000003,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0
9515.226068,1,50387.0,0.0,51.0,0.0,120.32338500000002,0.0,0.0,0.0,510.0,0.0,25.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
396.385288,13,271.0,0.0,5.0,0.0,1.4332658459999998,0.507920163,8637.171167,8474.099019,338.9230769,45.61797177,5.0,0.0,13,0,13,13,0,0,0,0,13,0,13,0,13,13,13,0,0,0,0,0
6531.53554,2,4003.0,25.5,19.0,0.0,82.681214,0.001167,0.000889,0.0,1133.0,195.5,18.0,0.0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
2321.075607,1,0.0,0.0,3.0,0.0,17.545022,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
6033.8793399999995,1,714.0,0.0,6.0,0.0,1.504059,0.0,0.0,0.0,1660.0,0.0,7.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
4538.475420000001,8,11072.625,14152.764430000001,21.25,13.66011905,36.43356325,20.72565282,10.30359057,14.64568408,1513.0,1008.110714,17.0,7.661011905,8,0,8,7,0,0,0,1,8,0,8,0,8,7,8,0,0,0,0,0
11713.3408,2,5373.0,2686.5,14.5,5.75,72.01794,32.968284499999996,1.109752,0.0,294.5,147.25,12.5,4.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
6056.724754,2,4056.5,229.25,13.0,0.0,10.7373625,2.70557175,19.884879,0.0,3237.5,61.25,11.0,0.0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
451.38576100000006,24,58.0,0.0,5.0,0.0,5.591858458,0.090399895,4527.895437,6251.216987,1024.0,0.0,5.041666667,0.039930556,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
6439.806067,1,5564.0,0.0,16.0,0.0,11.477982,0.0,0.0,0.0,699.0,0.0,13.0,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
448.350545,29,59.0,1.361282561,5.034482758999999,0.046940777999999996,5.6617691379999995,0.16351257,3665.544583,3596.917379,1024.0,0.0,5.24137931,0.26184568,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
3064.444383,1,134198.0,0.0,164.0,0.0,202.252478,0.0,0.0,0.0,1256.0,0.0,87.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
3522.249276,9,2012.4444440000002,1407.168827,12.33333333,6.425925926000001,73.10228067,47.1112571,1018.3616890000001,1435.088023,1355.555556,965.9063933,12.88888889,6.056128748,9,0,5,9,0,0,0,0,9,0,9,0,5,9,9,0,0,0,0,0
2264.829315,2,3847.5,89.25,13.0,0.5,15.705827,3.5398120000000004,0.364502,0.0,851.5,133.25,11.0,0.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
405.720272,21,27023.80952,19.81650812,31.33333333,0.8858334090000001,1.490234476,0.8422436740000001,5306.890126,6906.8526489999995,399.23809520000003,59.4821851,13.95238095,0.546256271,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10520.493120000001,3,2734.0,1034.333333,18.0,5.0,46.097669,26.32976567,13.274009,13.2602,4113.333333,2173.222222,17.66666667,5.1111111110000005,3,0,3,3,0,0,0,2,3,0,3,0,3,3,3,0,0,2,0,0
10748.87737,1,436.0,0.0,16.0,0.0,120.70061399999999,0.0,0.0,0.0,308.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
3123.0062390000003,5,4924.0,1450.533333,17.2,6.16,60.80881379999999,33.16140241,2.45044825,1.9365967919999998,655.4,188.9533333,15.6,5.113333333,5,0,5,5,0,0,0,2,5,0,5,0,5,4,5,0,0,1,0,0
420.522594,21,532.0,0.0,5.285714286,0.37086969399999997,0.36102733299999995,0.008231697,4632.735982,6738.066616,380.14285710000007,52.85682821,5.0,0.0,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
13875.52439,4,6896.5,10.33333333,14.25,1.3125,9.84787925,3.626314396,0.616909,0.849649193,332.5,9.041666667000001,11.25,0.9375,4,0,4,4,0,0,0,4,4,0,4,0,4,2,4,0,0,2,0,0
393.670068,35,56.34285714,9.615264106,4.8,0.8065712270000001,5.607366799999999,0.822536303,2956.5462399999997,3743.026335,965.4857142999999,154.8745242,5.1428571430000005,0.705593265,33,0,33,33,0,0,0,1,35,0,33,0,33,33,33,0,0,1,0,0
3991.3234520000005,21,70888.61905,63995.98402,80.90476190000001,64.97754516,38.67519038,29.28758748,5.32246475,17.94143841,1097.47619,635.8699947,36.57142857,23.54002948,20,0,20,20,0,0,0,21,21,0,20,0,20,18,21,0,0,19,0,0
397.387136,20,12507.0,0.0,15.05,0.19917394600000002,1.3498293,0.334408148,5106.631840999999,4975.183471,368.8,55.99295349,8.3,0.435416219,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
2620.335556,24,58.0,0.0,5.0,0.0,5.564875167,0.080838177,4057.892593,5803.819539,1024.0,0.0,5.208333333,0.284774466,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
9685.780168000001,1,1233.0,0.0,16.0,0.0,121.093668,0.0,0.0,0.0,353.0,0.0,17.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
4527.938168,4,953.75,523.1041667,10.25,1.7708333330000001,16.55018175,2.480538354,10.65465133,11.08307026,2759.5,1010.25,10.0,1.333333333,4,0,4,4,0,0,0,2,4,0,4,0,4,2,4,0,0,0,0,0
